loan_id,customer_id,loan_type,loan_amount,start_date,status
LOAN010555,CUST011586,housing,431924,2019-06-19,active
LOAN010556,CUST011587,housing,355785,2019-03-02,active
LOAN010557,CUST011588,housing,362326,2016-11-13,active
LOAN010558,CUST011588,personal,25300,2018-09-22,active
LOAN010559,CUST011590,housing,206850,2019-03-31,active
LOAN010560,CUST011591,housing,281818,2020-05-06,active
LOAN010561,CUST011594,personal,25985,2022-07-30,active
LOAN010562,CUST011596,housing,177640,2016-01-08,active
LOAN010563,CUST011597,housing,154735,2020-07-07,active
LOAN010564,CUST011601,housing,55401,2019-09-20,active
LOAN010565,CUST011604,housing,355382,2020-01-15,active
LOAN010566,CUST011605,housing,117993,2018-05-29,active
LOAN010567,CUST011605,personal,37743,2022-04-23,active
LOAN010568,CUST011606,housing,339362,2020-12-31,active
LOAN010569,CUST011607,housing,490708,2019-06-01,active
LOAN010570,CUST011608,housing,123108,2017-01-14,active
LOAN010571,CUST011608,personal,16733,2021-09-18,active
LOAN010572,CUST011611,housing,442514,2016-11-03,active
LOAN010573,CUST011612,housing,471019,2018-06-11,active
LOAN010574,CUST011613,housing,186670,2019-10-12,active
LOAN010575,CUST011615,housing,262322,2016-11-21,active
LOAN010576,CUST011617,housing,90557,2018-07-08,active
LOAN010577,CUST011619,housing,426217,2020-07-13,active
LOAN010578,CUST011621,personal,40084,2022-11-25,active
LOAN010579,CUST011623,housing,146006,2020-10-17,active
LOAN010580,CUST011624,housing,127549,2019-03-14,active
LOAN010581,CUST011626,housing,455336,2016-09-15,active
LOAN010582,CUST011629,housing,246913,2017-03-29,active
LOAN010583,CUST011632,housing,289383,2020-12-22,active
LOAN010584,CUST011633,housing,280356,2017-03-26,active
LOAN010585,CUST011634,housing,439113,2020-04-05,active
LOAN010586,CUST011639,housing,169392,2017-06-13,active
LOAN010587,CUST011644,housing,231179,2020-03-24,active
LOAN010588,CUST011646,housing,453502,2019-10-17,active
LOAN010589,CUST011647,personal,13444,2019-09-17,active
LOAN010590,CUST011659,housing,124292,2019-12-04,active
LOAN010591,CUST011665,housing,450551,2016-03-21,active
LOAN010592,CUST011669,housing,315106,2017-09-14,active
LOAN010593,CUST011674,housing,231097,2020-09-04,active
LOAN010594,CUST011679,housing,402577,2019-08-05,active
LOAN010595,CUST011679,personal,24525,2018-11-07,active
LOAN010596,CUST011681,personal,20245,2017-06-01,active
LOAN010597,CUST011682,personal,29986,2019-06-08,active
LOAN010598,CUST011684,housing,358605,2019-03-28,active
LOAN010599,CUST011685,housing,421564,2019-04-28,active
LOAN010600,CUST011685,personal,35590,2021-11-15,active
LOAN010601,CUST011686,personal,47267,2020-04-04,active
LOAN010602,CUST011687,housing,416864,2016-01-14,active
LOAN010603,CUST011687,personal,5397,2018-03-05,active
LOAN010604,CUST011688,housing,170839,2020-09-26,active
LOAN010605,CUST011688,personal,46602,2018-08-23,active
LOAN010606,CUST011689,personal,23902,2019-11-13,active
LOAN010607,CUST011690,housing,254963,2016-02-19,active
LOAN010608,CUST011690,personal,29229,2020-02-21,active
LOAN010609,CUST011695,housing,85615,2019-11-25,active
LOAN010610,CUST011697,housing,199726,2020-05-06,active
LOAN010611,CUST011699,housing,364928,2018-06-10,active
LOAN010612,CUST011701,housing,225040,2019-10-20,active
LOAN010613,CUST011702,housing,371773,2016-10-01,active
LOAN010614,CUST011702,personal,42389,2019-05-10,active
LOAN010615,CUST011704,personal,44487,2017-10-30,active
LOAN010616,CUST011707,housing,76467,2019-08-30,active
LOAN010617,CUST011710,housing,296630,2018-12-07,active
LOAN010618,CUST011710,personal,27440,2020-12-28,active
LOAN010619,CUST011713,housing,359697,2020-05-01,active
LOAN010620,CUST011714,housing,458167,2017-07-17,active
LOAN010621,CUST011714,personal,45077,2022-01-25,active
LOAN010622,CUST011716,housing,110389,2016-05-09,active
LOAN010623,CUST011720,housing,107788,2018-04-15,active
LOAN010624,CUST011725,housing,301078,2016-06-27,active
LOAN010625,CUST011726,personal,36245,2020-11-26,active
LOAN010626,CUST011727,housing,148757,2020-04-08,active
LOAN010627,CUST011731,personal,18035,2021-05-29,active
LOAN010628,CUST011732,housing,476779,2019-02-22,active
LOAN010629,CUST011733,housing,127592,2018-03-17,active
LOAN010630,CUST011736,housing,179242,2020-01-06,active
LOAN010631,CUST011738,housing,469164,2017-06-27,active
LOAN010632,CUST011738,personal,41598,2018-03-02,active
LOAN010633,CUST011742,housing,427877,2019-10-26,active
LOAN010634,CUST011743,housing,325253,2019-06-09,active
LOAN010635,CUST011744,housing,283313,2020-12-07,active
LOAN010636,CUST011744,personal,21657,2020-02-24,active
LOAN010637,CUST011745,housing,412859,2018-05-20,active
LOAN010638,CUST011747,housing,108264,2019-02-09,active
LOAN010639,CUST011751,personal,11480,2020-10-13,active
LOAN010640,CUST011752,personal,30678,2018-01-09,active
LOAN010641,CUST011759,personal,32863,2017-09-07,active
LOAN010642,CUST011762,housing,122971,2018-11-10,active
LOAN010643,CUST011762,personal,49117,2021-11-24,active
LOAN010644,CUST011763,personal,14603,2021-02-25,active
LOAN010645,CUST011766,housing,404629,2017-12-21,active
LOAN010646,CUST011769,personal,18166,2020-07-22,active
LOAN010647,CUST011770,housing,322016,2017-09-13,active
LOAN010648,CUST011772,housing,490915,2017-09-07,active
LOAN010649,CUST011773,housing,278115,2020-03-23,active
LOAN010650,CUST011777,personal,39128,2017-07-19,active
LOAN010651,CUST011778,personal,36256,2022-01-25,active
LOAN010652,CUST011781,housing,327683,2020-09-26,active
LOAN010653,CUST011782,personal,22938,2021-05-11,active
LOAN010654,CUST011783,housing,463669,2018-08-01,active
LOAN010655,CUST011784,housing,155383,2016-06-11,active
LOAN010656,CUST011787,housing,425990,2020-03-13,active
LOAN010657,CUST011789,housing,297777,2020-12-30,active
LOAN010658,CUST011793,housing,454216,2020-02-19,active
LOAN010659,CUST011804,housing,389194,2020-01-17,active
LOAN010660,CUST011808,personal,13251,2019-04-23,active
LOAN010661,CUST011809,personal,20849,2019-11-21,active
LOAN010662,CUST011811,housing,409226,2017-10-08,active
LOAN010663,CUST011812,housing,127062,2019-09-02,active
LOAN010664,CUST011814,housing,134204,2017-06-10,active
LOAN010665,CUST011815,housing,235015,2020-09-24,active
LOAN010666,CUST011817,housing,401225,2016-10-08,active
LOAN010667,CUST011818,housing,457881,2017-05-09,active
LOAN010668,CUST011819,personal,5500,2020-07-31,active
LOAN010669,CUST011821,personal,18466,2019-06-24,active
LOAN010670,CUST011822,housing,198207,2020-11-30,active
LOAN010671,CUST011823,housing,241028,2016-06-08,active
LOAN010672,CUST011824,housing,161793,2018-09-25,active
LOAN010673,CUST011826,personal,10830,2021-10-17,active
LOAN010674,CUST011830,personal,6135,2020-08-17,active
LOAN010675,CUST011831,personal,17105,2018-04-29,active
LOAN010676,CUST011832,housing,459955,2019-10-29,active
LOAN010677,CUST011833,housing,263522,2018-01-22,active
LOAN010678,CUST011836,housing,75629,2018-06-27,active
LOAN010679,CUST011839,housing,210441,2019-12-02,active
LOAN010680,CUST011842,personal,27129,2022-08-02,active
LOAN010681,CUST011846,housing,460446,2019-05-21,active
LOAN010682,CUST011846,personal,18780,2020-10-04,active
LOAN010683,CUST011847,housing,89539,2017-02-16,active
LOAN010684,CUST011847,personal,23377,2021-05-26,active
LOAN010685,CUST011852,housing,295702,2019-01-06,active
LOAN010686,CUST011855,housing,213149,2018-09-14,active
LOAN010687,CUST011857,housing,338722,2020-02-18,active
LOAN010688,CUST011857,personal,7573,2022-05-15,active
LOAN010689,CUST011858,housing,273194,2020-04-05,active
LOAN010690,CUST011858,personal,36442,2018-07-09,active
LOAN010691,CUST011859,housing,459436,2018-01-26,active
LOAN010692,CUST011860,housing,64497,2020-10-03,active
LOAN010693,CUST011860,personal,16024,2022-11-10,active
LOAN010694,CUST011864,personal,45667,2022-06-22,active
LOAN010695,CUST011866,housing,64736,2019-02-02,active
LOAN010696,CUST011868,housing,224546,2016-03-02,active
LOAN010697,CUST011869,housing,60165,2017-12-09,active
LOAN010698,CUST011874,housing,305781,2017-08-17,active
LOAN010699,CUST011875,housing,428144,2018-05-13,active
LOAN010700,CUST011876,personal,8223,2021-07-24,active
LOAN010701,CUST011877,housing,261948,2017-03-18,active
LOAN010702,CUST011878,housing,364270,2018-07-09,active
LOAN010703,CUST011880,personal,29295,2019-03-02,active
LOAN010704,CUST011881,housing,120556,2019-05-24,active
LOAN010705,CUST011882,housing,206719,2018-03-02,active
LOAN010706,CUST011882,personal,36701,2021-04-29,active
LOAN010707,CUST011883,housing,189873,2017-03-09,active
LOAN010708,CUST011885,housing,111851,2020-04-12,active
LOAN010709,CUST011887,housing,394561,2018-08-30,active
LOAN010710,CUST011888,housing,247710,2019-07-09,active
LOAN010711,CUST011888,personal,38046,2020-02-11,active
LOAN010712,CUST011889,housing,377132,2016-06-22,active
LOAN010713,CUST011891,personal,16463,2021-05-18,active
LOAN010714,CUST011893,housing,318511,2020-02-11,active
LOAN010715,CUST011904,housing,160869,2019-10-29,active
LOAN010716,CUST011905,housing,427357,2019-11-24,active
LOAN010717,CUST011908,housing,174353,2019-08-11,active
LOAN010718,CUST011911,housing,96753,2016-11-30,active
LOAN010719,CUST011915,housing,92026,2020-08-04,active
LOAN010720,CUST011918,housing,142532,2020-05-16,active
LOAN010721,CUST011918,personal,8852,2018-07-20,active
LOAN010722,CUST011919,housing,381520,2019-01-24,active
LOAN010723,CUST011920,housing,104595,2016-05-16,active
LOAN010724,CUST011922,housing,183013,2019-09-09,active
LOAN010725,CUST011926,housing,224347,2017-09-20,active
LOAN010726,CUST011930,housing,492304,2017-02-22,active
LOAN010727,CUST011931,personal,36766,2017-10-30,active
LOAN010728,CUST011933,housing,160408,2020-01-21,active
LOAN010729,CUST011934,housing,191982,2016-07-29,active
LOAN010730,CUST011936,housing,358177,2016-09-25,active
LOAN010731,CUST011938,housing,222983,2020-02-23,active
LOAN010732,CUST011940,housing,489706,2019-06-27,active
LOAN010733,CUST011947,housing,421519,2019-02-24,active
LOAN010734,CUST011948,housing,203594,2020-09-05,active
LOAN010735,CUST011949,housing,78662,2016-10-06,active
LOAN010736,CUST011949,personal,35903,2022-09-12,active
LOAN010737,CUST011950,housing,214845,2020-09-21,active
LOAN010738,CUST011953,housing,117888,2018-07-08,active
LOAN010739,CUST011958,housing,253479,2019-05-27,active
LOAN010740,CUST011960,housing,280241,2018-07-25,active
LOAN010741,CUST011962,housing,62218,2018-10-03,active
LOAN010742,CUST011962,personal,5199,2022-04-20,active
LOAN010743,CUST011964,housing,487767,2019-11-20,active
LOAN010744,CUST011965,housing,86114,2017-01-02,active
LOAN010745,CUST011966,housing,286508,2019-08-31,active
LOAN010746,CUST011968,housing,283366,2020-11-10,active
LOAN010747,CUST011968,personal,45383,2021-09-12,active
LOAN010748,CUST011969,housing,418583,2016-07-14,active
LOAN010749,CUST011971,housing,101874,2017-03-13,active
LOAN010750,CUST011972,housing,95085,2016-01-20,active
LOAN010751,CUST011974,housing,74332,2020-04-27,active
LOAN010752,CUST011975,housing,345539,2017-11-30,active
LOAN010753,CUST011975,personal,49803,2021-02-22,active
LOAN010754,CUST011980,housing,163164,2018-11-29,active
LOAN010755,CUST011980,personal,5769,2021-11-28,active
LOAN010756,CUST011981,housing,167231,2016-10-21,active
LOAN010757,CUST011981,personal,48012,2018-05-02,active
LOAN010758,CUST011983,housing,145768,2019-11-13,active
LOAN010759,CUST011988,housing,459361,2016-08-26,active
LOAN010760,CUST011988,personal,23663,2022-11-07,active
LOAN010761,CUST011995,personal,29145,2017-03-14,active
LOAN010762,CUST011996,housing,232390,2018-02-16,active
LOAN010763,CUST011996,personal,46298,2020-04-03,active
LOAN010764,CUST011997,housing,451570,2017-01-21,active
LOAN010765,CUST011999,housing,120736,2019-06-30,active
LOAN010766,CUST012002,housing,263553,2017-08-19,active
LOAN010767,CUST012003,housing,372263,2019-01-28,active
LOAN010768,CUST012004,personal,47635,2018-08-11,active
LOAN010769,CUST012005,housing,331660,2019-05-24,active
LOAN010770,CUST012007,housing,278375,2020-05-08,active
LOAN010771,CUST012008,housing,282847,2018-12-17,active
LOAN010772,CUST012012,housing,324640,2020-04-07,active
LOAN010773,CUST012012,personal,35158,2021-10-01,active
LOAN010774,CUST012014,housing,158531,2019-10-21,active
LOAN010775,CUST012017,housing,187380,2016-12-28,active
LOAN010776,CUST012021,housing,178116,2020-02-05,active
LOAN010777,CUST012021,personal,20785,2021-03-15,active
LOAN010778,CUST012022,housing,147310,2017-01-21,active
LOAN010779,CUST012024,personal,37890,2020-06-24,active
LOAN010780,CUST012025,housing,64534,2016-08-06,active
LOAN010781,CUST012026,housing,461591,2016-08-29,active
LOAN010782,CUST012026,personal,23312,2021-05-05,active
LOAN010783,CUST012027,housing,451415,2018-08-18,active
LOAN010784,CUST012031,housing,108201,2018-03-28,active
LOAN010785,CUST012034,personal,41588,2017-09-16,active
LOAN010786,CUST012041,housing,333541,2016-03-02,active
LOAN010787,CUST012042,housing,357633,2017-03-25,active
LOAN010788,CUST012044,housing,147776,2019-02-05,active
LOAN010789,CUST012044,personal,27576,2022-07-03,active
LOAN010790,CUST012045,housing,360639,2020-11-11,active
LOAN010791,CUST012046,housing,242803,2018-08-26,active
LOAN010792,CUST012046,personal,5312,2020-05-01,active
LOAN010793,CUST012049,housing,197748,2017-09-22,active
LOAN010794,CUST012049,personal,7687,2018-02-17,active
LOAN010795,CUST012051,housing,311233,2016-06-28,active
LOAN010796,CUST012053,housing,102770,2020-08-31,active
LOAN010797,CUST012055,housing,149508,2019-06-14,active
LOAN010798,CUST012056,personal,6682,2017-01-25,active
LOAN010799,CUST012057,housing,313875,2019-12-27,active
LOAN010800,CUST012058,housing,108219,2019-08-22,active
LOAN010801,CUST012059,housing,187488,2019-11-19,active
LOAN010802,CUST012062,housing,411998,2017-04-28,active
LOAN010803,CUST012064,housing,443100,2019-10-13,active
LOAN010804,CUST012068,housing,188763,2019-06-22,active
LOAN010805,CUST012069,housing,239524,2016-03-20,active
LOAN010806,CUST012071,personal,27444,2022-01-28,active
LOAN010807,CUST012073,housing,252728,2016-07-27,active
LOAN010808,CUST012074,housing,117958,2019-05-19,active
LOAN010809,CUST012080,personal,9624,2020-03-17,active
LOAN010810,CUST012081,personal,32465,2021-03-30,active
LOAN010811,CUST012083,housing,224147,2019-03-29,active
LOAN010812,CUST012095,housing,206813,2017-09-08,active
LOAN010813,CUST012095,personal,43285,2021-06-21,active
LOAN010814,CUST012096,housing,375813,2018-03-03,active
LOAN010815,CUST012098,housing,468994,2018-04-16,active
LOAN010816,CUST012101,housing,398687,2016-11-09,active
LOAN010817,CUST012102,housing,452104,2018-07-11,active
LOAN010818,CUST012103,personal,37233,2018-08-13,active
LOAN010819,CUST012106,housing,482242,2018-12-16,active
LOAN010820,CUST012110,personal,25301,2021-05-31,active
LOAN010821,CUST012111,housing,394585,2016-03-14,active
LOAN010822,CUST012114,housing,131575,2018-12-10,active
LOAN010823,CUST012115,housing,143977,2018-03-21,active
LOAN010824,CUST012115,personal,45302,2022-03-22,active
LOAN010825,CUST012122,housing,109834,2019-02-08,active
LOAN010826,CUST012123,housing,332712,2016-04-08,active
LOAN010827,CUST012126,housing,372062,2019-07-15,active
LOAN010828,CUST012130,housing,200924,2018-03-08,active
LOAN010829,CUST012136,housing,344721,2017-01-15,active
LOAN010830,CUST012138,housing,98928,2020-05-30,active
LOAN010831,CUST012139,housing,173726,2018-10-30,active
LOAN010832,CUST012142,personal,34181,2019-10-10,active
LOAN010833,CUST012146,housing,387709,2017-04-25,active
LOAN010834,CUST012146,personal,5666,2017-09-14,active
LOAN010835,CUST012151,housing,328709,2019-04-08,active
LOAN010836,CUST012152,housing,175493,2016-11-07,active
LOAN010837,CUST012152,personal,12576,2020-07-02,active
LOAN010838,CUST012153,housing,307647,2016-07-22,active
LOAN010839,CUST012156,housing,117877,2017-07-18,active
LOAN010840,CUST012158,housing,261048,2017-09-15,active
LOAN010841,CUST012159,housing,161167,2018-12-01,active
LOAN010842,CUST012161,housing,273501,2018-12-31,active
LOAN010843,CUST012162,housing,406900,2020-02-25,active
LOAN010844,CUST012163,housing,223539,2017-12-19,active
LOAN010845,CUST012163,personal,35152,2018-11-28,active
LOAN010846,CUST012164,housing,227068,2017-09-08,active
LOAN010847,CUST012166,personal,26020,2020-04-20,active
LOAN010848,CUST012167,housing,475396,2020-02-23,active
LOAN010849,CUST012171,housing,242911,2016-02-27,active
LOAN010850,CUST012178,personal,12075,2019-11-01,active
LOAN010851,CUST012179,personal,27695,2018-04-13,active
LOAN010852,CUST012184,personal,14684,2017-07-15,active
LOAN010853,CUST012186,housing,492513,2020-05-23,active
LOAN010854,CUST012192,housing,495510,2020-05-09,active
LOAN010855,CUST012195,personal,47193,2022-01-30,active
LOAN010856,CUST012197,housing,320571,2018-11-07,active
LOAN010857,CUST012197,personal,28049,2019-03-07,active
LOAN010858,CUST012202,housing,270306,2019-06-22,active
LOAN010859,CUST012205,housing,380066,2016-07-04,active
LOAN010860,CUST012206,housing,222638,2016-10-16,active
LOAN010861,CUST012210,housing,320582,2017-05-27,active
LOAN010862,CUST012211,housing,171042,2018-01-25,active
LOAN010863,CUST012212,housing,264950,2016-01-30,active
LOAN010864,CUST012213,personal,24841,2018-07-26,active
LOAN010865,CUST012214,housing,222119,2016-04-21,active
LOAN010866,CUST012215,housing,465508,2017-07-31,active
LOAN010867,CUST012216,housing,351854,2020-07-01,active
LOAN010868,CUST012217,housing,114796,2016-03-06,active
LOAN010869,CUST012217,personal,43038,2017-04-27,active
LOAN010870,CUST012221,housing,273738,2017-05-28,active
LOAN010871,CUST012224,housing,112041,2018-12-02,active
LOAN010872,CUST012225,housing,176018,2016-11-29,active
LOAN010873,CUST012225,personal,37166,2020-03-24,active
LOAN010874,CUST012230,housing,235646,2019-10-11,active
LOAN010875,CUST012231,housing,423035,2017-11-04,active
LOAN010876,CUST012232,housing,156658,2016-03-02,active
